Song Title,Artist,Song URL,Lyrics
goosebump,Travis Scott,https://genius.com/Travis-scott-goosebumps-lyrics,goosebump goosebump eerie love song travis kendrick detail unique feeling love interest especially actually performing song live travis say night goosebump every time around ease mind everything feel fine worried bout comment way numb way dumb goosebump every time need heimlich throw side goosebump every time around throw side goosebump every time ridin flyin sippin low key sippin low key onyx rider rider pullin right beside ya pop star lil mariah text cute game wildness throw stack bible never snapchat took molly fall plenty ginnies top floor right doheny fuck squad wrong saucin city misinformed gon pull gon thing thing relate place place stay back fuck goosebump every time around ease mind everything feel fine worried bout comment way numb way dumb goosebump every time need heimlich throw side goosebump every time around throw side goosebump every time want press wan press want green light wan wan press line wan take ride gon press line want green light wan wan press mama dearest spare feeling relivin moment peelin residual buy buildin burn buildin take rebuild buildin fuck justify love ya touch sky god stop debating war put pussy pedestal put pussy high horse pussy die pussy die peter piper picked pepper could pick brain put heart together depart shady part party hard diamond coupe forever best shot might shoot forever goosebump every time around ease mind everything feel fine worried bout comment way numb way dumb goosebump every time need heimlich throw side goosebump every time around throw side goosebump every time
hold going home,Drake,https://genius.com/Drake-hold-on-were-going-home-lyrics,magyar hold going home drake single rap song rapper singer reiterating fact u drizzy say noah shebib wanted channelize michael jackson quincy jones sound eye everything want heart love emotion endlessly left mark want hot love emotion endlessly good act different around good exactly could hold going home hold going home hard thing alone hold going home home eye everything want heart love emotion endlessly left mark want hot love emotion endlessly drake majid al maskati good act different around ah ah good ah ah ah exactly could drake majid al maskati hold going home going home hold going home going home hard thing alone thing alone hold going home going home home going home majid al maskati drake one gave everything loved think something baby think something baby one gave everything loved think something baby think something baby drake majid al maskati good act different around good exactly could drake majid al maskati hold going home going home hold going home going home hard thing alone thing alone hold going home going home home going home
superman,Eminem,https://genius.com/Eminem-superman-lyrics,superman adding eminem collection song expressing anger ex wife kim mathers superman contains lot harsh truth kind woman eminem interacts partially due eminem dina rae mhm high baby hahahaha talk want something wan hear eminem dina rae want baby think want think love baby think love save shady world wan grow together love unfurl want baby want call superman rescue wan save shady world drive crazy hurl call superman leap tall hoe single bound single ring finger never another chick bring relationship save babysit sick superman savin shit jump shady dick straight hip cut chase muhfuckin slut face play game name ever since broke face different kiss as kiss lip ask kiss dick cash rather whip as put put push pus blew poppin shit piss fire put nice buy ice died buy life tryin new wife mariah fly twice one thing though bitch saturday sunday monday monday sunday maybe love one day maybe someday grow til sit drunk as fuckin runway ho superman superman superman superman superman superman superman superman superman wrong love hoe secret everybody know fucked far body go friend call chase around every bar attend never kinda car much partyin want neither wan flip guy much pride jealous female lie guess slut could ever u two never love enough trust met fucked one thing though bitch saturday sunday monday monday sunday maybe love one day maybe someday grow til sit drunk as fuckin runway ho eminem dina rae want baby think want think love baby think love save shady world wan grow together love unfurl want baby want call superman rescue wan save shady world drive crazy hurl first thing fazed hang around big star day big deal anyway plain old marshall run game hailie jade love name love tattoo rot piece great first marshall grow partial ammo arsenal slap bar stool go another lawsuit leave handprints across good lordy whoadie must gone water bottle want damn bad touch grab end two backhand put anthrax tampax slap til stand blew chance mean ruin plan one thing though bitch saturday sunday monday monday sunday maybe love one day maybe someday grow til sit drunk as fuckin runway ho eminem dina rae want baby think want think love baby think love save shady world wan grow together love unfurl want baby want call superman rescue wan save shady world drive crazy hurl superman superman superman superman superman superman superman superman superman superman superman superman superman superman superman superman superman superman
redbone,Childish Gambino,https://genius.com/Childish-gambino-redbone-lyrics,redbone redbone paranoia infidelity relationship slang term redbone distinguishes lighter skinned black person mixed race bino fear effort keep woman satisfied daylight wake feelin play right used shit feel right made put away pride long made wait long hard wishin could mine want stay woke creepin gon find gon catch sleepin stay woke creepin close eye late wan right late peanut butter chocolate cake kool aid tryin waste time better believe somethin want stay woke creepin gon find gon catch sleepin stay woke creepin close eye stay woke creepin gon find gon catch sleepin stay woke creepin close eye scandalous scandalous baby scandalous scandalous stay woke stay woke
hot nigga,Bobby Shmurda,https://genius.com/Bobby-shmurda-hot-nigga-lyrics,hot hot popularity came primarily due shmoney dance iconic line shmoney dance blew popular social medium app vine drawing lot interest actual song even hit tryna next motherfuckin scene fucking shmurda wrote much shmoney grr jahlil beat holler ah ah chewy hot talk shyste shot seen twirl drop keep nine millis block monte keep done dropped trigger wildin hot tone known busy glocks try run catch shot runnin check til pas shorty give neck til pas swear god cash ho trap house sellin crack since fifth grade really never made difference shit made jaja taught flip pack maintain money back spend thang shorty way ball gettin money til fall talkin cash dog go shorty love way floss free greezy though dog mama said pussycat inside doghouse daddy locked dog pound free phantom though dog gon pull hooptie cop em gon put shot em send lil thot send drop gon call sic hots grimey savage grimey shooter dressed star g hard g gun squad problem gon gun brawl shot poppin ar trigger rasha rod broad daylight gon thing bark free meeshie ho subwave free greezy ho shmurda teamin ho mitch caught body week ago week ago fuck u tweaking ho tweakin ho run squeezin ho squeezin ho everybody catchin bullet hole bullet hole bully bully run put gun run dumb young shit dumb shit dumb shit trap mode motherfucker hotter ayo pour need drank
last christmas,Wham!,https://genius.com/Wham-last-christmas-lyrics,dansk norsk hrvatski bahasa melayu last christmas last christmas christmas classic pop duo wham despite upbeat lot bittersweet focus breakup george michael sings someone left day ah ah ah last christmas gave heart next day gave away year save tear give someone special last christmas gave heart next day gave away year save tear give someone special bitten twice shy keep distance still catch eye baby recognise well year surprise wrapped sent note saying love meant fool kissed fool last christmas gave heart next day gave away year save tear give someone special last christmas gave heart next day gave away year save tear give someone special baby crowded room friend tired eye hiding soul ice god thought someone rely guess shoulder cry face lover fire heart undercover tore apart found real love never fool last christmas gave heart next day gave away year save tear give someone special last christmas gave heart next day gave away year save tear give someone special face lover fire heart undercover tore apart maybe next year give someone give someone special special someone someone
hit em,2Pac,https://genius.com/2pac-hit-em-up-lyrics,hit em arguably memorable dis track east coast west coast rivalry pac outlawz hit biggie small diddy mobb deep direct threat violence pac feud biggie motherfuckin friend fucked fat motherfucker take money westside bad killer take money realest bring take money haha aight haha take money haha first fuck clique claim westside ride equipped game claim player fucked wife bust bad boy fucked life plus puffy tryna weak heart rip biggie small junior mark as bitch keep comin runnin jewel steady gunnin keep bustin fool rule lil caesar ask homie leave ya cut young as leave piece deceased lil kim fuck around real quick snatch ugly as street fuck peace life westside ride tonight bad murdered wax killed fuck cap peeled grab glocks pac call cop pac shot punk finish bout feel wrath menace hit em pac hussein fatal check motherfucker time take money even track take money even level lil homies ride take money made as bad bitch feel ayo ayo hold fuck take money way way biggie small dropped little mu pas mac hit em back frank white need spanked right settin trap little accident murderer never heard ya poisonous gat attack servin ya spank ya shank ya whole style gank guard rank slam as paint puffy weaker fuckin block runnin smokin junior front ready power tucked guess eddie bauer clout petty sour push package every hour hit em grab glocks pac call cop pac shot punk finish bout feel wrath menace hit em peep keep real penitentiary steel freestyle battle gettin killed mouth open tryna cloud hopin smokin dope sherm high think learned fly burn motherfucker deserve die talkin bout gettin money funny livin bummy fuckin self made millionaire thug livin prison pistol air haha biggie remember used sleep couch begged sleep house versace copied style five shot drop took smiled bout set record straight ak still thug love hate motherfucker hit em kadafi mean jers plenty murder occurs point comma bring drama herb check scenario little cease bring fake knee coppin plea de janeiro little kim coked doped little junior whopper clique smoked fuck stupid take money crash mash brooklyn clique lootin shootin pollutin block shot cocked glock knot outlaw mafia clique movin another notch pop star popped mopped dropped fake as east coast prop brainstormed locked haha biter pac style taker face shit faker softer aliz chaser bout murdered paper mean approach scene caper loc lil caesar choke gun totin smoke motherfuckin joke thug life better knowin approachin wide open gun smokin need hopin battle lost em crossed soon funk boppin hit em run hahaha wan u take money whole junior clique dressin tryna u take money fuck gon mob always job take money millionaire killin fair somebody ta take money mobb deep wan fuck u take money lil young as motherfucker take money one sickle cell somethin take money fuckin fuck around seizure heart attack take money better back fuck fore smacked fuck side new york wan bring bring singin bringin drama fuck motherfuckin mama gon kill motherfucker came told biggie everybody open mouth motherfuckin opinion well gon fuck mobb deep fuck biggie fuck bad staff record label motherfuckin crew wan bad fuck chino xl fuck motherfucker fuck take money take money motherfucker fuck die slow motherfucker sure kid grow motherfucker u u motherfuckin thug life rider westside til die california warned ya bomb motherfucker job think mob motherfuckin mob nothin killer real motherfucker feel u shit triple four quadruple take money laugh staff gun motherfucker belt drop record felt feel realest fuck em bad killer
know,Drake,https://genius.com/Drake-know-yourself-lyrics,drake first used phrase jodeci freestyle single released lead album nothing album phrase also referenced time hol yute hol hol hol hol hol sleepin street shaky warrior oliver niko shit fort york shit boi poppin runnin woe countin money go pray real live forever pray fake exposed want ferrari swerve want bugatti hurt rockin jewelry purpose want spot deserve serious take always guess shakiness time city turned take fine find find named johnny bling put finer thing job sellin girbaud jean yellow technomarine kanye dropped polo backpack ethan pushin subaru hatchback talkin way hashtags runnin woe runnin woe shit shit shit runnin woe shit shit shit fuck irrational nasty flow top shit international rep reign chubby tj winnie shit might declare holiday soon baka back road shit irrational wan patch wan mash jibba whip ride passenger way stay two three back turnin think money woman life took shit happened runnin running woe shit shit shit runnin woe shit shit shit runnin woe shit popcaan drake shell yuh eye nuh big always haffi look yuh yuh head book dun de unruly bos dis bomboclat otha nuh ovo chromatic yuh jus suck yuh mada apology nuh nuh neither youth cute dis execute truth ovo unruly machine gun shot woe
die,The Weeknd,https://genius.com/The-weeknd-die-for-you-lyrics,die die weeknd croons conflicting feeling pain come letting someone still intense feeling many fan speculate song abel findin way articulate feelin goin love love hard communicate thought hold tonight gon truth baby truth thinkin eye hate want hate cry scared lonely specially night scared miss happens every time want feelin afford love try find reason pull u apart workin perfect worth walk away even though goin make feel alone would die baby would die distance time u never change mind baby would die baby would die findin way manipulate feelin goin baby blamin blame take pain forever find one better right babe think right babe thinkin eye hate want hate cry workin perfect worth walk away even though goin make feel alone would die baby would die distance time u never change mind baby would die baby would die would die would lie keep real would kill baby sayin would die would lie keep real would kill baby even though goin make feel alone would die baby would die distance time u never change mind baby would die baby would die
bitch kill vibe,Kendrick Lamar,https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics,kill vibe content song advance narrative album told perspective present day kendrick lamar happy state rap music strives different kendrick lamar anna wise kendrick lamar sinner probably gon sin lord forgive lord forgive thing understand sometimes need alone kill vibe kill vibe feel energy two planet away drink music would today yellin kill vibe kill vibe kill vibe kill vibe look inside soul find gold maybe rich look inside soul find never exist feel change feel new life always knew life dangerous challenge painless pain paint picture colorblind hangin witcha fell face awoke scar another mistake livin deep heart wear top sleeve flick admit look resent every makin purpose petty even small lighter burn even small lighter burn feel change feel new people round wan famous city found put stage amazin quick check disrespect kendrick lamar anna wise kendrick lamar sinner probably gon sin lord forgive lord forgive thing understand sometimes need alone kill vibe kill vibe feel energy two planet away drink music would today yellin kill vibe kill vibe kill vibe kill vibe tryna keep alive compromise feelin love tryna keep deprived cosign radio lookin right past ya live world live world two different axle live world livin behind mirror scared feeling feeling emotion inferior shit vital shit vital die pitiful vain watch chain way believable give feasible gain rather seasonal name people somethin blame remain stuck box break hide every lock break hide every lock feel change feel new people round wan famous city found put stage amazin quick check disrespect kendrick lamar anna wise kendrick lamar sinner probably gon sin lord forgive lord forgive thing understand sometimes need alone kill vibe kill vibe feel energy two planet away drink music would today yellin kill vibe kill vibe kill vibe kill vibe kendrick lamar anna wise anna wise kill vibe heard coast long time long line waitin kendrick first fifteenth three air sync hide feeling hide feeling better take girlfriend put pussy pedestal kendrick lamar anna wise anna wise kill vibe kill vibe walk door scream alive new year resolution stop pollution talk motherfuckin much drink music kill vibe kill vibe kill vibe kill vibe dot car finna roll pack black cd freestyle ready
back back,Drake,https://genius.com/Drake-back-to-back-lyrics,back back back back second drake response meek mill following allegation ghostwriting july via deleted tweet title refers second dis track week came learned game william wesley never check back back message back back cover lethal weapon back back jordan important pretentious look back might mad gave attention weighin heavy conscience fuck left option wan insane gon step fuckin frame gon buy bottle charlamagne gon fuckin way waited four day drove wraith playin ar ab sure really made mad guess ta rap mean fool city second floor tootsies gettin shoulder rub think write enough mad midas touch love ta give world world tour tour ta thug meant told open trigger finger turn twitter finger gettin bodied singin type type shout bos bitch wifin sure hit prenup ease another one another one still shit one drink going back back going back back drink going back back going back back wan hear ever even better friend even saying drizzy em puttin show sell event need better seatin wan gave every reason point tryin ever need em seen fame would freedom please check em wire earpiece please please near please think great one please real one please somebody stop talkin boasy gwanin wassy fest five day shit soon hit stage gon gon ask play shit back back want back back gon ask play shit back back took break view back
father stretch hand pt,Kanye West,https://genius.com/Kanye-west-father-stretch-my-hands-pt-1-lyrics,father stretch hand pt father stretch hand pt kanye reflects argument love end realizes nothing else matter waking next every morning stretching pastor barrett choir power power power power power power father young metro trust gon shoot kid cudi choir beautiful mornin sun mornin babe nothin unwanted turn beautiful mornin sun mornin babe help nothin unwanted stretch hand kanye west choir wan feel liberated wan feel liberated turn ever instigated sorry turn could relate help stretch hand kanye west kelly price fuck model bleached asshole bleach shirt feel asshole high met tribeca skin skin even wan talk even wan talk even wan nothin everybody gon somethin worried said nothin remind lookin owe somethin want wan wake mind beautiful morning kid cudi choir beautiful mornin sun mornin babe nothin unwanted turn beautiful mornin sun mornin babe help nothin unwanted kanye west choir wan feel liberated wan feel liberated turn ever instigated sorry could relate help stretch hand
thrift shop,Macklemore,https://genius.com/Macklemore-and-ryan-lewis-thrift-shop-lyrics,thrift shop backed super funky macklemore show much ditching expensive label thrift shop clothing released single lp heist august th song macklemore thrift shopping dum ba dum ba dum ba dum ba dum ba dum ba dum ba dum ba wanz macklemore gon pop tag twenty dollar pocket huntin lookin fucking awesome walk club big cock nah pumped bought shit thrift shop ice fringe damn frosty people damn cold as honkey rollin hella deep headed mezzanine dressed pink cept gator shoe green draped leopard mink standin next probably washed smell kelly sheet piss shit ninety nine cent coppin washin bout compliment passin moccasin someone else walkin bummy grungy fuck stunting flossin saving money hella happy bargain take grandpa style take grandpa style real ask grandpa hand down velour jumpsuit house slipper dookie brown leather jacket found diggin broken keyboard bought broken keyboard bought skeet blanket bought knee board hello hello ace mellow john wayne nothing fringe game hell could take pro wing em cool sell sneaker head would ah velcro gon pop tag twenty dollar pocket huntin lookin fucking awesome gon pop tag twenty dollar pocket huntin lookin fucking awesome rockin wolf noggin knowin wearin fur fox skin diggin diggin searchin right luggage one trash another thank granddad donatin plaid button shirt right stuntin goodwill find bin stuck searchin section grammy auntie mama mammy take flannel zebra jammies second hand rock motherfucker built onesie sock motherfucker hit party stop motherfucker gucci hella tight fifty dollar shirt limited edition simple addition fifty dollar shirt ignorant shit call getting swindled pimped shit call getting tricked business shirt hella dough one six people club hella peep game take look telescope tryna girl brand hella hella goodwill poppin tag gon pop tag twenty dollar pocket huntin lookin fucking awesome wanz macklemore wear granddad clothes look incredible big as coat thrift shop road wear granddad clothes damn right look incredible big as coat big as coat thrift shop road gon pop tag twenty dollar pocket huntin lookin fucking awesome hahaha grandma coat
silent night,Christmas Songs,https://genius.com/Christmas-songs-silent-night-lyrics,gaeilge silent night silent night one well known traditional christmas carol sung around world song originally poem pastor joseph franz mohr silent night holy night calm bright round yon virgin mother child holy infant tender mild sleep heavenly peace sleep heavenly peace silent night holy night shepherd quake sight glory stream heaven afar heavenly host sing alleluia christ savior born christ savior born silent night holy night son god love pure light radiant beam thy holy face dawn redeeming grace jesus lord thy birth jesus lord thy birth
king kunta,Kendrick Lamar,https://genius.com/Kendrick-lamar-king-kunta-lyrics,king kunta kunta kinte main character novel root saga american family alex haley haley said kunta kinte great great great grandfather character based bone pick want monkey mouth motherfucker sittin throne happenin dot back hood mad mad stressin true friend one question walkin run game whole world talkin king kunta everybody wan cut leg kunta black taking loss walkin run game whole world talkin king kunta everybody wan cut leg yam yam yam power smell walkin street yes yes dig rappin rapper ghostwriter fuck happened swore sharing bar bottom bunk two cell two cell something water something water ta brown nose gold rather bum motherfuckin baller walkin run game whole world talkin king kunta everybody wan cut leg king kunta black taking loss walkin run game whole world talkin king kunta everybody wan cut leg yam yam brought richard pryor manipulated bill clinton desire twenty four seven three sixty five day time two contemplatin gettin stage back hood enemy walkin run game whole world talkin king kunta everybody wan cut leg kunta black taking loss walkin run game whole world talkin king kunta everybody wan cut leg goat mouth mammyfucker gon kill couple rapper everybody suicidal even need help shit elementary probably jail shoot identity bounce left stuck flag city everybody screamin compton probably run mayor done honest put momma baby boo twenty million walkin court buildin aw fuck judge made past twenty five little nappy headed world behind life shit fat vagina screamin annie okay annie okay limo tinted gold plate straight bottom belly beast peasant prince motherfuckin king walkin time hear next pop funk shall within run game whole world talkin king kunta everybody wan cut leg king kunta black taking loss walkin run game whole world talkin king kunta everybody wan cut leg funk funk funk funk funk funk funk funk funk funk funk want funk want funk give funk gon take want funk give funk gon take want funk give funk gon take want funk want funk want funk want funk want funk give funk gon take want funk remember conflicted misusing influence
,Bryson Tiller,https://genius.com/Bryson-tiller-dont-lyrics,emotionally raw mix trap wish mistreated song later served lead single bryson debut album play dishonest still understandin logic back better want bad ever wan give better baby whatever somebody ta step somebody next damned catch easy fed whole nother level fucked fuck guess better show effort show special certain love hold together lately killin vibe ta sick guy pull skrr ride left hand steerin grippin thigh light spliff high shawty deserve missin lookin thinkin must trippin play song listen said keep playin game lovin shame mine would mine would top everything suicide drop switchin lane thing fire baby propane good pussy frank keep saint reason feelin way givin world baby space pen game laid baby penetrate baby town throwed pour party drank cup young feelin throwed spit fire world cold young money feelin old spit fire world cold town feelin throwed town feelin throwed ride paint sip til fold town feelin throwed spit fire world cold town throwed
control,Big Sean,https://genius.com/Big-sean-control-lyrics,control control braggadocious attempt revitalize competitive spirit rap game kendrick lamar sent shockwaves across internet name drop take prisoner bold mhm look take time take time mhm power move bout business business drink liquor liquor woman woman bunk bed bitch done lived eighty year old still kickin live moment live livin girl barely first base ground ball shit run city town hall shit prayin motherfuckin downfall drought gon rain may weather music ye weather champagne taste better told never never never swear flow special infant first step paid reversed debt finally found reverse stress talkin reaper reverse death yep kick granddad take ride show made somethin tried show house bought fam tour inside matter far ahead always feel behind mind fuck tryin doin doin somethin doin said fuck tryin doin doin somethin doin grew em pac ruined crib juicy vid motherfuckin stop movin stop losin city every month may day home spray dome sprayed cologne paycheck loan shit fair detroit chance even mayor write name sharpie write mine stone knew world taking take long tryna better everybody better everybody rep detroit everybody detroit vers everybody fuckin first class could spit every pilot city metropolis feel metabolic sayin hottest run hottest stay hot one hottest flame drop drop fire namedroppin hall fame droppin takin shit nobody unless ogs way og collect mo g every dollar never changed though new version old forever hot headed never cold foot game look back old seat clique deep take whole street need bad take whole week sean miscellaneous mind never explainin mind devilish grin alias alien respond peddlin sin thinkin maybe old realize gon fold demise smoke crack motherfucker sell everything rap quarter piece melon relapse relax pop disc pop fuckin pill pop give flex drop bomb shit many bomb ring alarm vietnam shit many bomb farrakhan think saddam one time line bomb mom watchin kid destruction mode gold exists important pope muslim pork makaveli offspring king new york king coast one hand juggle em juggernaut jugular take joke live basement church pew funeral face cartier bracelet woman friend vega fuck thought supposed phil jackson came back still coachin uncoachable unsociable fuck club fuck picture instagram gobble nut gobble dick til hiccup big homie kurupt flow put rap game crutch seen transform villain decepticons molly probably turn fuckin lindsay lohan bunch rich as white girl lookin party playin barbies wreck porsche give car key judgement monarchy blessing paul mccartney called black beatle either marley smoke crack motherfucker sell dressed black fan elvis aimin straight pelvis ou stomach plan stumpin jumped put gun put one sean connery james bonding none limbin one hundred mill front gon even way better run pete sake heard barbershop great debate time bout best mc kendrick jigga na eminem andr rest new new involved rockin designer shit white nike cortez red corvette anonymous usually homeboy rhymin hip hop time go jermaine cole big wale pusha meek millz ap rocky drake big sean jay electron tyler mac miller love tryna murder tryna sure core fan never heard wan hear one noun verb competition tryna raise bar high tryna jump better tryna skydive exit window five five grand granddad pilot drunk fuck tryna land hand full arthritis poppin prosthetic leg bumpin pac cockpit shit pop head option violence someone heard stewardess said parachute latex condom hooked dread west coast could check name book earth wind fire reigned legend dorothy flower proclaimed roof tale magnificent king came nook wild magnolia mother many soldier live every single word ever told u watch shoulder keep tin bean weather turn coldest lord shepherd cup runneth put trust lord tether chevy nova spittin shit closure god witness could hova magician fidgetin cobra solid rock came rock came rock hen signed name roc draw line around earth put name plot endured lot pain everythang eyelash umbrella rain heart tissue angel kissin dark blind sight hindsight assion christ right baskin limelight take time mind right jay electricity pb mystery lofty place tanglin satan history shit alhamdulillah strictly faith made far
everyday bro,Jake Paul,https://genius.com/Jake-paul-its-everyday-bro-lyrics,everyday bro everyday bro jake paul debut single released may music video youtube jake along crew team rap recent success group along music video handle happen baby team los angeles cali ohio though white everyday bro disney channel flow five mil youtube six month never done passed competition pewdiepie next poppin check brand new rolex match lambo coming crew team hell flippin kick crew talking beggin attention talking shit twitter still hit phone last night text prove recording truth dropped new merch selling god church ohio chew em gum shooting gun tattoo fun usain bolt run catch game one outdone jake paul number one everyday bro everyday bro everyday bro said everyday bro nick crompton collar stay poppin yes rap compton england city team u would shitty pas chance stay litty two month ago name want fame blowin going going never fallin mag digi beef ran hit milli month hatin back west fake think need shit straight jakey brought top really poppin number one number four fan door lonely top going left ohio trio rollin team back always first never last future past everyday bro everyday bro everyday bro said everyday bro hold hold hold switch language bout hit lo nico que quiero e dinero trabajando en youtube todo el entero viviendo en usa el sue de cualquiera enviando lares mi familia enteron tenemos una persona por encima se llama donald trump est en cima desde aqu te cantamos visa martinez twin representando desde pobreza fama everyday bro everyday bro everyday bro said everyday bro tessa brook competition shook guy em lem educate ya talking book panera home stop calling phone flyin drone buying loan smell good cologne cologne started ballin quicken loan flippin zone yes shitty clone stay designer clothes ask said ten six zero always plug merch link bio tomorrow everyday bro peace
